,HPO-library,HPO-method,ML-algorithm,run_id,random_seed,eval_count,losses,timestamps,configurations,run_successful,warmstart,runs,evaluations,workers
16,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,17,40039.70065076737,11.524814,"{'max_depth': 44, 'max_features': 'auto', 'min_samples_leaf': 12, 'min_samples_split': 4, 'n_estimators': 3}",True,False,3,120,4
17,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,18,38503.483651160604,11.619461,"{'max_depth': 46, 'max_features': 'auto', 'min_samples_leaf': 11, 'min_samples_split': 2, 'n_estimators': 18}",True,False,3,120,4
18,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,19,37212.139993933204,11.774954,"{'max_depth': 79, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 8, 'n_estimators': 75}",True,False,3,120,4
19,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,20,37072.51300870123,11.795739,"{'max_depth': 77, 'max_features': 'auto', 'min_samples_leaf': 9, 'min_samples_split': 7, 'n_estimators': 76}",True,False,3,120,4
20,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,21,37051.308411021375,11.889093,"{'max_depth': 66, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 31}",True,False,3,120,4
21,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,22,40319.55719974518,12.182209,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 31}",True,False,3,120,4
22,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,23,37392.79125819654,12.457314,"{'max_depth': 65, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 106}",True,False,3,120,4
23,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,24,38199.14579869003,12.723445,"{'max_depth': 67, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 17, 'n_estimators': 101}",True,False,3,120,4
24,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,25,35748.47726417119,12.943655,"{'max_depth': 18, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 19, 'n_estimators': 42}",True,False,3,120,4
25,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,26,35887.1325294773,13.631023,"{'max_depth': 31, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 51}",True,False,3,120,4
26,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,27,36958.365315347066,13.889103,"{'max_depth': 32, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 51}",True,False,3,120,4
27,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,28,35622.21427395055,14.562858,"{'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 54}",True,False,3,120,4
28,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,29,36529.66460637239,14.580285,"{'max_depth': 28, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 61}",True,False,3,120,4
29,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,30,36099.52542250488,15.42182,"{'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 63}",True,False,3,120,4
30,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,31,40736.646710304965,15.76049,"{'max_depth': 27, 'max_features': 'auto', 'min_samples_leaf': 29, 'min_samples_split': 10, 'n_estimators': 89}",True,False,3,120,4
31,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,32,37994.83420692628,16.515604,"{'max_depth': 24, 'max_features': 'auto', 'min_samples_leaf': 14, 'min_samples_split': 10, 'n_estimators': 87}",True,False,3,120,4
32,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,33,37617.45345576459,17.201258,"{'max_depth': 23, 'max_features': 'auto', 'min_samples_leaf': 13, 'min_samples_split': 10, 'n_estimators': 116}",True,False,3,120,4
33,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,34,40348.393599744195,17.224379,"{'max_depth': 22, 'max_features': 'auto', 'min_samples_leaf': 27, 'min_samples_split': 10, 'n_estimators': 91}",True,False,3,120,4
34,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,35,35098.64754284059,20.871433,"{'max_depth': 53, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 171}",True,False,3,120,4
35,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,36,34992.93835476277,22.084357,"{'max_depth': 51, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 174}",True,False,3,120,4
36,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,37,36126.02142934227,22.361398,"{'max_depth': 52, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 178}",True,False,3,120,4
37,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,38,36110.56423291569,22.389983,"{'max_depth': 52, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 174}",True,False,3,120,4
38,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,39,36631.62400000107,26.05041,"{'max_depth': 37, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 17, 'n_estimators': 165}",True,False,3,120,4
39,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,40,36879.92597625789,26.503362,"{'max_depth': 58, 'max_features': 'auto', 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 142}",True,False,3,120,4
40,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,41,36847.15390222399,26.643458,"{'max_depth': 70, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 139}",True,False,3,120,4
41,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,42,35643.803693651236,27.213196,"{'max_depth': 51, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 171}",True,False,3,120,4
42,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,43,38829.40536646287,29.063474,"{'max_depth': 72, 'max_features': 'auto', 'min_samples_leaf': 18, 'min_samples_split': 5, 'n_estimators': 139}",True,False,3,120,4
43,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,44,39205.337296202604,29.318859,"{'max_depth': 72, 'max_features': 'auto', 'min_samples_leaf': 20, 'min_samples_split': 13, 'n_estimators': 127}",True,False,3,120,4
44,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,45,34799.86053362264,30.496873,"{'max_depth': 11, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 130}",True,False,3,120,4
45,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,46,34697.86284340437,31.954389,"{'max_depth': 12, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 153}",True,False,3,120,4
46,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,47,58219.97321825082,32.137046,"{'max_depth': 1, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 155}",True,False,3,120,4
47,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,48,34553.460396133334,32.539604,"{'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 123}",True,False,3,120,4
48,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,49,34741.38136176879,34.80803,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 199}",True,False,3,120,4
49,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,50,36663.91241358022,35.64969,"{'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 148}",True,False,3,120,4
50,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,51,35850.121994859575,35.91976,"{'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 14, 'n_estimators': 152}",True,False,3,120,4
51,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,52,36509.12751829045,36.092434,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 127}",True,False,3,120,4
52,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,53,37958.05970671604,38.800796,"{'max_depth': 5, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 198}",True,False,3,120,4
53,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,54,35419.355255013026,39.901279,"{'max_depth': 13, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 116}",True,False,3,120,4
54,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,55,35135.27264442785,39.903069,"{'max_depth': 12, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 128}",True,False,3,120,4
55,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,56,37364.362105212065,39.996566,"{'max_depth': 6, 'max_features': 'auto', 'min_samples_leaf': 9, 'min_samples_split': 12, 'n_estimators': 198}",True,False,3,120,4
56,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,57,35437.03517850953,41.989453,"{'max_depth': 13, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 111}",True,False,3,120,4
57,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,58,37146.85783667365,42.891946,"{'max_depth': 17, 'max_features': 'auto', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 111}",True,False,3,120,4
58,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,59,36469.78856560545,42.953757,"{'max_depth': 17, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 107}",True,False,3,120,4
59,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,60,36462.75932174838,43.167507,"{'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 117}",True,False,3,120,4
60,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,61,48416.19101047503,43.26253,"{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 24, 'min_samples_split': 14, 'n_estimators': 132}",True,False,3,120,4
61,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,62,45159.51495108122,43.683037,"{'max_depth': 4, 'max_features': 'sqrt', 'min_samples_leaf': 23, 'min_samples_split': 11, 'n_estimators': 131}",True,False,3,120,4
62,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,63,53323.23560148563,43.867135,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 23, 'min_samples_split': 11, 'n_estimators': 189}",True,False,3,120,4
63,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,64,53308.836170435236,44.008129,"{'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 23, 'min_samples_split': 11, 'n_estimators': 183}",True,False,3,120,4
64,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,65,35561.05812242192,48.747741,"{'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 191}",True,False,3,120,4
65,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,66,35092.18661409742,48.900866,"{'max_depth': 19, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 159}",True,False,3,120,4
66,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,67,34667.509469621116,49.112163,"{'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 185}",True,False,3,120,4
67,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,68,34935.004626385075,49.16038,"{'max_depth': 19, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 162}",True,False,3,120,4
68,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,69,35812.0977866675,52.420173,"{'max_depth': 11, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 97}",True,False,3,120,4
69,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,70,35672.74139739791,53.257062,"{'max_depth': 9, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 162}",True,False,3,120,4
70,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,71,34989.195167562095,53.465646,"{'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 164}",True,False,3,120,4
71,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,72,35792.8533729682,53.55953,"{'max_depth': 11, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 148}",True,False,3,120,4
72,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,73,35524.76613688287,56.705998,"{'max_depth': 9, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 147}",True,False,3,120,4
73,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,74,36853.66855829171,56.924395,"{'max_depth': 13, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 120}",True,False,3,120,4
74,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,75,35907.35855426849,57.410392,"{'max_depth': 14, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 144}",True,False,3,120,4
75,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,76,37016.81276927563,58.481872,"{'max_depth': 14, 'max_features': 'auto', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 183}",True,False,3,120,4
76,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,77,37438.22943109567,59.242016,"{'max_depth': 6, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 11}",True,False,3,120,4
77,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,78,36552.40439371749,61.792351,"{'max_depth': 14, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 184}",True,False,3,120,4
78,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,79,36596.225967796854,61.914605,"{'max_depth': 21, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 185}",True,False,3,120,4
79,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,80,36633.57145395773,62.465708,"{'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 14, 'n_estimators': 182}",True,False,3,120,4
80,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,81,34174.78810992206,63.056495,"{'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 32}",True,False,3,120,4
81,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,82,35002.36623930712,63.512172,"{'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 134}",True,False,3,120,4
82,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,83,35715.83508060618,63.717351,"{'max_depth': 24, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 19, 'n_estimators': 32}",True,False,3,120,4
83,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,84,34174.788109922054,64.426078,"{'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 32}",True,False,3,120,4
84,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,85,36118.32240965462,64.610479,"{'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 19, 'n_estimators': 27}",True,False,3,120,4
85,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,86,36294.96797663209,64.670796,"{'max_depth': 37, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 17, 'n_estimators': 21}",True,False,3,120,4
86,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,87,36602.59514864695,65.340528,"{'max_depth': 33, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 22}",True,False,3,120,4
87,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,88,38438.73343986172,65.821934,"{'max_depth': 34, 'max_features': 'auto', 'min_samples_leaf': 16, 'min_samples_split': 14, 'n_estimators': 39}",True,False,3,120,4
88,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,89,35696.00626150847,65.862014,"{'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 19, 'n_estimators': 155}",True,False,3,120,4
89,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,90,34638.95029862657,66.007446,"{'max_depth': 36, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 45}",True,False,3,120,4
90,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,91,35760.72730579347,67.884563,"{'max_depth': 43, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 82}",True,False,3,120,4
91,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,92,36813.911510961814,67.949712,"{'max_depth': 48, 'max_features': 'auto', 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 60}",True,False,3,120,4
92,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,93,35805.90099438988,68.007474,"{'max_depth': 41, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 70}",True,False,3,120,4
93,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,94,36169.49852147989,68.031262,"{'max_depth': 43, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 62}",True,False,3,120,4
94,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,95,35528.56598569047,69.369813,"{'max_depth': 48, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 59}",True,False,3,120,4
95,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,96,35762.12400511782,69.387993,"{'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 47}",True,False,3,120,4
96,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,97,35506.88641911472,69.423978,"{'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 40}",True,False,3,120,4
97,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,98,35363.67649553686,69.455245,"{'max_depth': 28, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 42}",True,False,3,120,4
98,optuna,TPE,RandomForestRegressor,6ec6cee2-1e79-410f-8d7b-14ac6e4e6c3b,0,99,35604.09587784078,69.892578,"{'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 11}",True,False,3,120,4
