,HPO-library,HPO-method,ML-algorithm,Runs,Evaluations,Workers,Warmstart,Wall clock time [s],t outperform default [s],Area under curve (AUC),Mean(best loss),Loss ratio,Interquartile range(best_loss),t best configuration [s],Evaluations for best configuration,Crashes
1,skopt,SMAC,RandomForestRegressor,1,11,1,True,8.243809700012207,inf,33762.55592441855,33762.55592441855,1.0,0.0,2.675950288772583,1,0
