,HPO-library,HPO-method,ML-algorithm,Runs,Evaluations,Workers,Warmstart,Wall clock time [s],t outperform default [s],Area under curve (AUC),Mean(best loss),Loss ratio,Interquartile range(best_loss),t best configuration [s],Evaluations for best configuration,Crashes
1,hpbandster,BOHB,RandomForestRegressor,3,120,4,False,72.72986976305644,45.363426208496094,35384.26847335374,33872.44166389548,1.0032453890134094,678.2610961075407,45.363426208496094,160,0
