,HPO-library,HPO-method,ML-algorithm,Runs,Evaluations,Workers,Warmstart,Wall clock time [s],t outperform default [s],Area under curve (AUC),Mean(best loss),Loss ratio,Interquartile range(best_loss),t best configuration [s],Evaluations for best configuration,Crashes
1,hpbandster,BOHB,RandomForestRegressor,3,120,4,False,79.79361550013225,inf,34982.60814245287,33893.99183385228,0.9954401456230455,276.4047469198704,67.58769845962524,243,0
