,HPO-library,HPO-method,ML-algorithm,Runs,Evaluations,Workers,Warmstart,Wall clock time [s],t outperform default [s],Area under curve (AUC),Mean(best loss),Loss ratio,Interquartile range(best_loss),t best configuration [s],Evaluations for best configuration,Crashes
1,robo,Fabolas,RandomForestRegressor,1,10,1,False,676.9469001293182,inf,79784.06328253559,49905.64910410668,0.6853543748954749,0.0,676.9469001293182,10,0
